Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_STATE,Geo_COUNTY,Geo_TRACT_2009,total_population_2009,population_white_2009,Population_Black_2009,Population_Latino_2009,Population_American_Indian_2009,Population_Asian_2009,Population_Pacific_Islander_2009,Population_Other_2009,Population_Multiple_Races_2009,Households_2009,Households_Family_2009,Households_Married_2009,Households_Other_Family_2009,Households_Other_Family_Male Householder_2009,Households_Other_Family_Female Householder_2009,Households_Nonfamily_2009,Households_Nonfamily_Male_Householder_2009,Households_Nonfamily_Female_Householder_2009,Occupied_Housing_Units_2009,Occupied_Housing_Units_Family_2009,Occupied_Housing_Units_Married_2009,Occupied_Housing_Units_Other_Family_2009,Occupied_Housing_Units_Nonfamily_Households_2009,Occupied_Housing_Units_Householder Living_Alone_2009,Renter_Housing_Units_2009,Occupied_ Housing_With_Children_Under_18_2009,occupied_ housing_with_own_children_under_18_2009,renter_occupied_ housing_with_children_under_18_2009,renter_occupied_ housing_with_own_children_under_18_2009,Householder_Black_2009,Householder_American_Indian_2009,Householder_Asian_2009,Householder_Pacific_Islander_2009,Householder_Other_Race_2009,Householder_Multiple_Races_2009,Householder_Latino_2009,Householder_White_2009,Renter_Black_2009,Renter_American_Indian_2009,Renter_Asian_2009,Renter_Pacific_Islander_2009,Renter_Other_Race_2009,Renter_Multiple_Races_2009,Renter_White_2009,Renter_Latino_2009,Population_15_and_Over_2009,Population_Never_Married_2009,Population_Married_2009,Population_Separated_2009,Population_Widowed_2009,Population_Divorced_2009,Population_25_Years_and_Over_2009,Population_25_Years_and_Over_No_Diploma_2009,Population_25_Years_and_Over_Diploma_2009,Population_25_Years_and_Some_College_2009,Population_25_Years_and_Bachelors_2009,Population_25_Years_and_Over_Masters_2009,Population_25_Years_and_Professional_2009,Population_25_Years_and_Over_Doctorate_2009,Population_3_Years_and_Over_2009,Population_3_Years_and_Over_Enrolled_In_school_2009,Population_3_Years_and_Over_Not_enrolled_in_school_2009,Civilian_Population_16_to_19_2009,Civilian_Population_16_to_19_HS_Dropout_2009,Civilian_Population_16_to_19_Enrolled_or_Graduated_2009,Population_16_Years_and_Over_2009,Population_16_Years_and_Over_in_labor_force_2009,Population_16_Years_and_Over__armed_forces_2009,Population_16_Years_and_Over_in_labor_force_civilian_2009,Population_16_Years_and_Over_in_labor_force_civilian__employed_2009,Population_16_Years_and_Over_in_labor_force_civilian_unemployed_2009,Population_16_Years_and_Over_not_in_labor_force_2009,In Labor Force 16 Years and Over:,Median_Household_Income_2009,Median_Household_Income_black_2009,Median_Household_Income_american_indian_2009,Median_Household_Income_asian_2009,Median_Household_Income_pacific_islander_2009,Median_Household_Income_other_race_2009,Median_Household_Income_multiple_races_2009,Median_Household_Income_latino_2009,Median_Household_Income_white_2009,Gini_Index_2009,Occupied_Housing_Units_2009,Owner_Occupied_Housing_Units_2009,Renter_Occupied_Housing_Units_2009,Housing_Units_2009,Vacant_Housing_Units_2009,Vacant_Housing_Rent_2009,Vacant_Housing_for_Sale_2009,Vacant_Housing_Other_Vacant_2009,Renter_Occupied_Housing_2009,Renter_Occupied_Housing_1_1.5_Occupants_per_room_2009,Renter_Occupied_Housing_1.51_2_Occupants_per_room_2009,Renter_Occupied_Housing_2_or_more_Occupants_per_room_2009,Occupied_Housing_2009,Occupied_Housing_1_1.5_Occupants_per_room_2009,Occupied_Housing_1.51_2_Occupants_per_room_2009,Occupied_Housing_2_or_more_Occupants_per_room_2009,Median_Gross_Rent_as_Percentage_Household_Income_2009,Families_2009,Families_below_poverty_line_2009,Families_below_poverty_line_married_with_children_2009,Families_below_poverty_line_married_no_children_2009,Families_below_poverty_line_male_householder_2009,Families_below_poverty_line_male_householder_with_children_2009,Families_below_poverty_line_male_householder_no_children_2009,Families_below_poverty_line_female_householder_2009,Families_below_poverty_line_female_householder_with_children_2009,Families_below_poverty_line_female_householder_no_children_2009,Families_at_or_above_poverty_line_2009,Population_Poverty_Status_Is_Determined_2009,Population_Poverty_Status_Is_Determined_under.5_2009,Population_Poverty_Status_Is_Determined_.5_.74_2009,Population_Poverty_Status_Is_Determined_.74_.99_2009,Population_Poverty_Status_Is_Determined_1_1.49_2009,Population_Poverty_Status_Is_Determined_1.5_1.9_2009,Population_Poverty_Status_Is_Determined_2_above_2009,Housing_units_No_Vehicle_Available_2009,Renter_units_No_Vehicle_Available_2009
42101012900,14000US42101012900,"Census Tract 129, Philadelphia County, Pennsylvania","Census Tract 129, Philadelphia County, Pennsylvania",pa,140,0,ACSSF,13803,42,101,12900,667,637,17,61,0,13,0,0,0,373,111,81,30,30,0,262,206,56,373,111,81,30,262,193,188,67,67,17,17,12,0,2,0,0,0,26,336,0,0,0,0,0,0,171,17,565,284,187,76,6,12,556,21,535,495,362,175,43,41,621,45,576,0,0,0,565,527,0,527,512,15,38,527,92101,42022,,,,,,66571,92837,0.370000005,373,185,188,436,63,36,0,27,188,0,0,0,373,0,0,0,26.20000076,111,0,0,0,0,0,0,0,0,0,111,644,6,0,0,10,15,613,91,68
42101013000,14000US42101013000,"Census Tract 130, Philadelphia County, Pennsylvania","Census Tract 130, Philadelphia County, Pennsylvania",pa,140,0,ACSSF,13804,42,101,13000,1269,790,239,232,0,25,0,183,32,605,298,214,84,0,84,307,214,93,605,298,214,84,307,244,206,111,97,10,10,100,0,12,0,47,0,46,434,22,0,0,0,13,0,171,0,1115,501,427,0,50,137,1054,86,968,731,607,184,52,11,1209,191,1018,26,0,26,1115,878,0,878,841,37,237,878,91958,45125,,,,87260,,94548,100446,0.393000007,605,399,206,667,62,51,0,11,206,0,0,0,605,0,0,0,21.39999962,298,24,0,14,0,0,0,10,10,0,274,1269,137,31,71,14,31,985,85,37
42101013100,14000US42101013100,"Census Tract 131, Philadelphia County, Pennsylvania","Census Tract 131, Philadelphia County, Pennsylvania",pa,140,0,ACSSF,13805,42,101,13100,1455,234,1146,93,0,0,0,46,29,501,297,109,188,0,188,204,55,149,501,297,109,188,204,166,358,247,198,179,165,362,0,0,0,6,0,16,123,265,0,0,0,6,0,77,16,1193,884,219,0,36,54,768,217,551,346,156,37,0,0,1436,468,968,140,22,118,1157,559,0,559,382,177,598,559,22494,19672,,,,,,10887,36730,0.469000012,501,143,358,649,148,32,0,116,358,14,0,0,501,14,0,0,27.20000076,297,39,14,0,0,0,0,25,25,0,258,1455,319,0,46,260,299,531,315,291
42101013200,14000US42101013200,"Census Tract 132, Philadelphia County, Pennsylvania","Census Tract 132, Philadelphia County, Pennsylvania",pa,140,0,ACSSF,13806,42,101,13200,2419,277,1952,72,7,156,0,27,0,823,361,133,228,0,228,462,153,309,823,361,133,228,462,462,695,236,203,172,146,737,0,32,0,0,0,13,41,636,0,23,0,0,0,23,13,2039,1055,312,139,374,159,1690,624,1066,509,119,40,12,0,2363,658,1705,146,0,146,1943,679,0,679,492,187,1264,679,15002,14262,,38118,,,,,13948,0.552999973,823,128,695,976,153,59,56,38,695,16,21,0,823,24,21,0,34.90000153,361,98,0,21,0,0,0,77,68,9,263,2024,365,256,223,320,385,475,437,421
42101013300,14000US42101013300,"Census Tract 133, Philadelphia County, Pennsylvania","Census Tract 133, Philadelphia County, Pennsylvania",pa,140,0,ACSSF,13807,42,101,13300,2647,1207,1090,493,0,112,0,230,8,1144,299,201,98,9,89,845,360,485,1144,299,201,98,845,658,780,38,15,23,0,290,0,68,0,94,0,138,648,197,0,32,0,42,0,475,76,2545,1720,476,147,74,128,2056,402,1654,1144,810,334,109,0,2647,545,2102,77,0,77,2537,1563,0,1563,1319,244,974,1563,50824,53195,,97891,,60818,,39720,49827,0.513999999,1144,364,780,1367,223,67,0,156,780,0,19,0,1144,0,19,0,33.40000153,299,60,0,11,9,0,9,40,23,17,239,2647,628,328,224,217,123,1127,423,345
42101013400,14000US42101013400,"Census Tract 134, Philadelphia County, Pennsylvania","Census Tract 134, Philadelphia County, Pennsylvania",pa,140,0,ACSSF,13808,42,101,13400,5023,4456,276,230,48,102,0,141,0,2931,982,878,104,43,61,1949,742,1207,2931,982,878,104,1949,1658,1450,209,209,49,49,140,16,69,0,41,0,58,2648,70,16,0,0,24,0,1340,24,4805,2326,1831,87,232,329,4217,184,4033,3669,3250,1739,929,201,4938,632,4306,132,0,132,4805,3487,0,3487,3282,205,1318,3487,79082,68046,,177328,,39693,,69604,79755,0.448000014,2931,1481,1450,3310,379,135,0,244,1450,0,14,74,2931,0,14,74,24.29999924,982,20,0,0,0,0,0,20,20,0,962,5023,291,18,153,94,164,4303,679,412
42101013500,14000US42101013500,"Census Tract 135, Philadelphia County, Pennsylvania","Census Tract 135, Philadelphia County, Pennsylvania",pa,140,0,ACSSF,13809,42,101,13500,3354,1681,1484,229,0,36,0,77,76,1373,777,513,264,44,220,596,355,241,1373,777,513,264,596,474,602,301,244,116,98,522,0,29,0,9,0,99,723,265,0,14,0,9,0,252,71,2852,1373,1064,125,147,143,2416,409,2007,1187,762,407,100,76,3167,828,2339,115,0,115,2820,1698,0,1698,1426,272,1122,1698,48988,29807,,180595,,,,16137,72359,0.442999989,1373,771,602,1559,186,147,0,39,602,0,0,0,1373,0,0,0,36.29999924,777,129,4,78,0,0,0,47,31,16,648,3340,164,208,313,359,440,1856,419,265
42101013600,14000US42101013600,"Census Tract 136, Philadelphia County, Pennsylvania","Census Tract 136, Philadelphia County, Pennsylvania",pa,140,0,ACSSF,13810,42,101,13600,5887,5443,147,484,0,166,0,66,65,3090,1187,1023,164,11,153,1903,769,1134,3090,1187,1023,164,1903,1479,885,400,377,12,0,117,0,91,0,35,26,133,2715,50,0,14,0,35,11,681,121,5193,2493,2101,78,215,306,4842,270,4572,3964,3276,1958,726,184,5652,944,4708,97,12,85,5177,3911,24,3887,3677,210,1266,3911,91683,61169,,62048,,91908,286509,75089,98845,0.381999999,3090,2205,885,3576,486,109,95,282,885,0,0,0,3090,0,0,0,25.39999962,1187,30,0,0,0,0,0,30,12,18,1157,5887,322,101,74,112,181,5097,514,243
42101013700,14000US42101013700,"Census Tract 137, Philadelphia County, Pennsylvania","Census Tract 137, Philadelphia County, Pennsylvania",pa,140,0,ACSSF,13811,42,101,13700,5019,469,4550,14,0,0,0,0,0,1677,950,332,618,161,457,727,382,345,1677,950,332,618,727,629,783,568,476,358,322,1420,0,0,0,0,0,14,243,701,0,0,0,0,0,82,0,3486,1894,859,130,333,270,2716,695,2021,921,343,131,91,22,4700,1307,3393,337,100,237,3383,1755,0,1755,1400,355,1628,1755,21351,19717,,,,,,238439,43335,0.656000018,1677,894,783,2493,816,65,200,551,783,58,0,0,1677,77,0,0,50,950,440,38,59,67,58,9,276,202,74,510,5019,1511,886,341,445,496,1340,872,490
42101013800,14000US42101013800,"Census Tract 138, Philadelphia County, Pennsylvania","Census Tract 138, Philadelphia County, Pennsylvania",pa,140,0,ACSSF,13812,42,101,13800,1618,33,1489,10,54,0,0,0,42,711,337,51,286,88,198,374,221,153,711,337,51,286,374,339,288,140,103,68,38,636,0,0,0,0,42,10,23,238,0,0,0,0,35,15,0,1420,810,301,65,123,121,1108,263,845,289,89,14,0,0,1586,358,1228,159,9,150,1415,760,0,760,550,210,655,760,20090,20333,,,,,9975,,21918,0.582000017,711,423,288,1173,462,167,65,230,288,0,21,0,711,0,21,0,40.20000076,337,138,0,0,27,27,0,111,53,58,199,1618,303,306,32,161,233,583,358,165
42101013900,14000US42101013900,"Census Tract 139, Philadelphia County, Pennsylvania","Census Tract 139, Philadelphia County, Pennsylvania",pa,140,0,ACSSF,13813,42,101,13900,3784,415,3120,79,12,124,0,55,58,1224,589,71,518,101,417,635,243,392,1224,589,71,518,635,544,1007,534,420,457,356,986,0,124,0,15,0,0,99,807,0,124,0,15,0,61,0,2920,2013,267,169,247,224,2424,835,1589,804,201,19,19,0,3586,1258,2328,200,9,191,2822,1280,0,1280,1000,280,1542,1280,16319,15090,,,,,,,68815,0.508000016,1224,217,1007,1492,268,194,32,42,1007,37,0,0,1224,37,0,0,38,589,328,0,0,77,56,21,251,242,9,261,3263,910,199,337,491,440,886,690,624
42101014000,14000US42101014000,"Census Tract 140, Philadelphia County, Pennsylvania","Census Tract 140, Philadelphia County, Pennsylvania",pa,140,0,ACSSF,13814,42,101,14000,2532,86,2320,115,0,41,0,85,0,1018,489,96,393,45,348,529,236,293,1018,489,96,393,529,459,753,314,243,249,202,918,0,23,0,27,0,57,42,678,0,14,0,27,0,34,49,1872,1348,214,8,121,181,1395,282,1113,448,165,22,0,0,2456,792,1664,234,15,219,1839,1072,0,1072,881,191,767,1072,26827,28056,,2864,,8697,,5198,13609,0.488999993,1018,265,753,1525,507,261,37,209,753,0,0,0,1018,0,0,0,28.79999924,489,191,0,0,14,14,0,177,177,0,298,2532,644,417,89,282,158,942,622,559
42101014100,14000US42101014100,"Census Tract 141, Philadelphia County, Pennsylvania","Census Tract 141, Philadelphia County, Pennsylvania",pa,140,0,ACSSF,13815,42,101,14100,2318,235,1684,278,0,116,0,218,65,786,387,96,291,17,274,399,132,267,786,387,96,291,399,380,665,249,195,192,172,617,0,46,0,14,4,65,70,518,0,34,0,14,4,60,65,1952,1172,283,113,191,193,1540,670,870,419,142,37,6,6,2232,519,1713,224,12,212,1952,718,0,718,588,130,1234,718,15198,28889,,10846,,,,12931,2864,0.551999986,786,121,665,826,40,25,0,15,665,0,0,0,786,0,0,0,29,387,139,0,18,17,0,17,104,104,0,248,1947,349,222,243,182,235,716,434,415
42101014200,14000US42101014200,"Census Tract 142, Philadelphia County, Pennsylvania","Census Tract 142, Philadelphia County, Pennsylvania",pa,140,0,ACSSF,13816,42,101,14200,2860,2234,334,208,0,115,0,78,99,1258,473,302,171,34,137,785,431,354,1258,473,302,171,785,460,556,187,173,63,49,121,0,57,0,49,26,114,966,89,0,33,0,35,14,364,82,2564,1581,621,0,141,221,2283,152,2131,1659,1173,452,57,15,2789,662,2127,24,17,7,2564,1992,68,1924,1787,137,572,1992,72642,41544,,10539,,187090,2864,35163,73590,0.460999995,1258,702,556,1480,222,24,46,152,556,15,14,0,1258,15,14,0,24.10000038,473,32,0,0,0,0,0,32,13,19,441,2840,245,23,252,241,92,1987,264,135
42101014300,14000US42101014300,"Census Tract 143, Philadelphia County, Pennsylvania","Census Tract 143, Philadelphia County, Pennsylvania",pa,140,0,ACSSF,13817,42,101,14300,1235,1119,68,40,4,9,0,21,14,658,254,213,41,0,41,404,190,214,658,254,213,41,404,363,281,78,78,28,28,11,4,1,0,21,10,40,592,0,4,0,0,0,0,277,0,1131,516,453,9,65,88,1064,132,932,630,437,106,33,16,1213,131,1082,15,0,15,1114,861,0,861,791,70,253,861,64563,,,,,,36428,62895,64514,0.356999993,658,377,281,768,110,0,27,83,281,0,0,0,658,0,0,0,20.10000038,254,0,0,0,0,0,0,0,0,0,254,1235,32,7,9,30,99,1058,144,110
42101014400,14000US42101014400,"Census Tract 144, Philadelphia County, Pennsylvania","Census Tract 144, Philadelphia County, Pennsylvania",pa,140,0,ACSSF,13818,42,101,14400,2618,1541,545,961,38,137,75,256,26,1099,610,350,260,91,169,489,270,219,1099,610,350,260,489,384,582,318,285,131,131,201,0,26,33,134,18,440,475,154,0,0,0,31,18,202,263,2087,922,739,54,135,237,1833,553,1280,868,431,96,37,37,2530,643,1887,156,0,156,2065,1245,0,1245,1144,101,820,1245,28478,19339,,104234,,17463,80222,24067,39175,0.605000019,1099,517,582,1336,237,108,18,111,582,0,0,0,1099,50,14,0,35.5,610,154,29,20,32,32,0,73,73,0,456,2618,513,93,172,397,349,1094,359,300
42101014500,14000US42101014500,"Census Tract 145, Philadelphia County, Pennsylvania","Census Tract 145, Philadelphia County, Pennsylvania",pa,140,0,ACSSF,13819,42,101,14500,1583,170,1044,480,10,0,0,359,0,607,277,65,212,34,178,330,145,185,607,277,65,212,330,269,473,171,114,110,82,442,10,0,0,101,0,121,54,323,10,0,0,86,0,54,86,1288,908,150,45,118,67,770,390,380,93,12,0,0,0,1432,488,944,127,0,127,1251,479,0,479,425,54,772,479,13359,13968,,,,12756,,14120,15280,0.488000005,607,134,473,721,114,75,0,39,473,0,0,0,607,0,0,0,41.5,277,143,0,0,6,6,0,137,93,44,134,1583,326,396,106,240,112,403,408,339
42101014600,14000US42101014600,"Census Tract 146, Philadelphia County, Pennsylvania","Census Tract 146, Philadelphia County, Pennsylvania",pa,140,0,ACSSF,13820,42,101,14600,2642,496,1936,32,26,58,0,59,67,864,498,298,200,25,175,366,136,230,864,498,298,200,366,338,404,144,88,83,70,794,26,0,0,0,9,0,35,351,26,0,0,0,0,27,0,2418,1458,616,65,156,123,1376,245,1131,592,324,93,7,0,2603,1120,1483,646,0,646,2392,892,0,892,691,201,1500,892,30698,42260,2864,,,,,,11747,0.5,864,460,404,1052,188,128,0,60,404,5,8,0,864,5,8,0,26.89999962,498,86,0,0,0,0,0,86,69,17,412,1952,280,125,52,208,183,1104,372,246
42101014700,14000US42101014700,"Census Tract 147, Philadelphia County, Pennsylvania","Census Tract 147, Philadelphia County, Pennsylvania",pa,140,0,ACSSF,13821,42,101,14700,2793,511,2218,15,0,49,0,15,0,930,385,52,333,91,242,545,447,98,930,385,52,333,545,400,744,244,199,188,143,752,0,12,0,0,0,0,166,566,0,12,0,0,0,166,0,2224,1865,120,64,71,104,1191,373,818,168,68,20,0,0,2729,1175,1554,275,52,223,2180,800,0,800,603,197,1380,800,13179,15862,,2864,,,,,4059,0.60799998,930,186,744,1356,426,272,17,137,744,35,13,0,930,35,13,0,50,385,160,0,0,67,67,0,93,83,10,225,2793,1223,270,79,290,320,611,667,608
42101014800,14000US42101014800,"Census Tract 148, Philadelphia County, Pennsylvania","Census Tract 148, Philadelphia County, Pennsylvania",pa,140,0,ACSSF,13822,42,101,14800,553,97,433,23,0,0,0,23,0,271,119,40,79,0,79,152,68,84,271,119,40,79,152,152,227,38,28,38,28,240,0,0,0,0,0,0,31,196,0,0,0,0,0,31,0,510,266,80,22,98,44,448,185,263,66,8,0,0,0,543,116,427,47,0,47,510,142,0,142,142,0,368,142,18385,17327,,,,,,,,0.5,271,44,227,457,186,53,30,103,227,0,0,0,271,0,0,0,35.40000153,119,38,0,0,0,0,0,38,38,0,81,553,50,133,57,11,139,163,169,148
42101014900,14000US42101014900,"Census Tract 149, Philadelphia County, Pennsylvania","Census Tract 149, Philadelphia County, Pennsylvania",pa,140,0,ACSSF,13823,42,101,14900,3607,73,3479,56,40,0,0,8,7,1325,715,187,528,79,449,610,235,375,1325,715,187,528,610,537,778,370,276,271,243,1282,0,0,0,8,7,30,12,735,0,0,0,8,7,12,24,2743,1596,420,161,356,210,2378,642,1736,555,96,13,0,0,3448,801,2647,223,0,223,2743,1202,0,1202,872,330,1541,1202,23279,23637,,,,,,15579,,0.490999997,1325,547,778,2128,803,326,0,477,778,0,7,0,1325,6,7,0,36.79999924,715,242,11,18,32,32,0,181,166,15,473,3607,686,547,314,455,232,1373,678,517
42101015000,14000US42101015000,"Census Tract 150, Philadelphia County, Pennsylvania","Census Tract 150, Philadelphia County, Pennsylvania",pa,140,0,ACSSF,13824,42,101,15000,201,85,116,8,0,0,0,0,0,120,44,10,34,0,34,76,43,33,120,44,10,34,76,76,92,20,20,10,10,57,0,0,0,0,0,8,55,57,0,0,0,0,0,35,0,166,113,30,0,0,23,130,23,107,73,55,0,0,0,188,22,166,0,0,0,166,89,0,89,79,10,77,89,40302,10171,,,,,,,41862,0.513999999,120,28,92,120,0,0,0,0,92,0,0,0,120,0,0,0,38.09999847,44,10,0,0,0,0,0,10,10,0,34,201,23,33,0,60,0,85,65,57
42101015100,14000US42101015100,"Census Tract 151, Philadelphia County, Pennsylvania","Census Tract 151, Philadelphia County, Pennsylvania",pa,140,0,ACSSF,13825,42,101,15100,6922,56,6590,172,0,145,0,13,118,2837,1464,329,1135,216,919,1373,487,886,2837,1464,329,1135,1373,1324,1923,1093,977,867,840,2744,0,32,0,13,35,54,13,1866,0,32,0,0,25,0,41,5110,3094,754,284,569,409,3798,897,2901,672,251,58,29,0,6596,2135,4461,551,0,551,4945,2264,0,2264,1608,656,2681,2264,14297,14459,,2864,,,4298,41372,,0.551999986,2837,914,1923,3643,806,362,36,408,1923,29,38,0,2837,54,38,0,34.5,1464,802,59,65,60,60,0,618,554,64,662,6922,2166,669,686,1052,683,1666,1734,1259
42101015200,14000US42101015200,"Census Tract 152, Philadelphia County, Pennsylvania","Census Tract 152, Philadelphia County, Pennsylvania",pa,140,0,ACSSF,13826,42,101,15200,6250,23,6061,33,0,0,0,23,143,1851,1319,187,1132,198,934,532,155,377,1851,1319,187,1132,532,484,1173,956,750,704,540,1826,0,0,0,7,18,7,0,1148,0,0,0,7,18,0,7,3836,2518,438,275,319,286,2753,716,2037,557,69,0,0,0,5763,2506,3257,606,267,339,3780,1697,0,1697,1355,342,2083,1697,16544,16557,,,,,17477,,,0.633000016,1851,678,1173,2433,582,137,29,416,1173,21,27,0,1851,47,27,0,28.10000038,1319,709,22,0,29,29,0,658,545,113,610,6196,1628,886,916,1413,450,903,1254,864
42101015300,14000US42101015300,"Census Tract 153, Philadelphia County, Pennsylvania","Census Tract 153, Philadelphia County, Pennsylvania",pa,140,0,ACSSF,13827,42,101,15300,3096,933,1999,28,0,41,0,0,123,1003,352,80,272,31,241,651,404,247,1003,352,80,272,651,492,651,170,152,150,139,820,0,16,0,0,11,0,156,499,0,0,0,0,11,141,0,2807,2203,253,26,171,154,1412,434,978,399,221,54,16,0,3096,1636,1460,372,0,372,2795,1481,0,1481,1251,230,1314,1481,12439,10467,,286509,,,,,16331,0.683000028,1003,352,651,1559,556,303,40,213,651,0,0,0,1003,0,0,0,50,352,164,38,0,0,0,0,126,103,23,188,2754,1177,371,134,246,123,703,708,506
42101015400,14000US42101015400,"Census Tract 154, Philadelphia County, Pennsylvania","Census Tract 154, Philadelphia County, Pennsylvania",pa,140,0,ACSSF,13828,42,101,15400,2908,1548,1098,59,19,122,0,60,61,211,107,41,66,14,52,104,63,41,211,107,41,66,104,84,77,69,69,37,37,211,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,2558,2329,117,21,41,50,416,166,250,147,94,9,0,0,2824,2387,437,2056,0,2056,2533,846,0,846,623,223,1687,846,43048,43048,,,,,,,,0.526000023,211,134,77,211,0,0,0,0,77,0,0,0,211,0,21,0,18.70000076,107,31,0,0,0,0,0,31,21,10,76,795,302,40,20,0,10,423,74,20
42101015500,14000US42101015500,"Census Tract 155, Philadelphia County, Pennsylvania","Census Tract 155, Philadelphia County, Pennsylvania",pa,140,0,ACSSF,13829,42,101,15500,2614,489,1914,569,4,30,0,169,8,964,471,77,394,6,388,493,255,238,964,471,77,394,493,388,657,341,263,278,207,630,0,20,0,77,0,315,84,425,0,20,0,43,0,84,213,1953,1431,233,127,124,38,1284,391,893,261,50,50,0,0,2505,878,1627,196,12,184,1932,794,0,794,577,217,1138,794,15465,17248,,,,12452,,12308,12098,0.449000001,964,307,657,1220,256,154,0,102,657,27,0,0,964,27,0,0,50,471,268,9,0,0,0,0,259,233,26,203,2614,769,641,246,255,188,515,545,445
42101015600,14000US42101015600,"Census Tract 156, Philadelphia County, Pennsylvania","Census Tract 156, Philadelphia County, Pennsylvania",pa,140,0,ACSSF,13830,42,101,15600,1371,310,299,1050,16,0,0,634,112,452,263,53,210,54,156,189,92,97,452,263,53,210,189,158,262,218,119,112,50,84,16,0,0,160,30,308,44,36,0,0,0,115,0,40,186,1076,728,177,96,16,59,793,396,397,152,21,21,0,0,1252,448,804,86,0,86,975,364,0,364,260,104,611,364,16713,46647,,,,16930,13609,13906,78252,0.500999987,452,190,262,718,266,169,0,97,262,0,0,0,452,0,0,0,26.79999924,263,142,27,0,8,8,0,107,94,13,121,1352,351,107,295,140,52,407,326,230
42101015700,14000US42101015700,"Census Tract 157, Philadelphia County, Pennsylvania","Census Tract 157, Philadelphia County, Pennsylvania",pa,140,0,ACSSF,13831,42,101,15700,3025,1616,265,1636,113,64,0,884,83,902,567,263,304,32,272,335,206,129,902,567,263,304,335,333,297,423,410,133,133,79,28,21,0,265,62,553,304,46,9,12,0,114,19,47,220,1977,1085,577,134,71,110,1337,496,841,285,106,10,0,0,2694,1052,1642,251,50,201,1872,958,18,940,722,218,914,958,26001,10820,89572,19698,,15758,24730,16018,47752,0.483999997,902,605,297,1107,205,32,0,173,297,23,11,0,902,93,11,0,50,567,204,48,0,19,19,0,137,137,0,363,3025,849,234,157,708,255,822,415,218
42101015800,14000US42101015800,"Census Tract 158, Philadelphia County, Pennsylvania","Census Tract 158, Philadelphia County, Pennsylvania",pa,140,0,ACSSF,13832,42,101,15800,5814,5450,262,169,0,60,0,0,42,2440,1294,870,424,50,374,1146,622,524,2440,1294,870,424,1146,964,651,528,358,143,77,13,0,26,0,0,0,36,2365,13,0,0,0,0,0,630,8,4856,1806,1980,270,342,458,4406,803,3603,2118,1409,351,107,17,5728,1265,4463,171,27,144,4822,3158,0,3158,2900,258,1664,3158,51498,,,120538,,,,44887,51463,0.388999999,2440,1789,651,2707,267,112,31,124,651,0,0,0,2440,0,0,0,37.29999924,1294,140,13,12,0,0,0,115,115,0,1154,5814,246,464,112,479,665,3848,611,313
42101015900,14000US42101015900,"Census Tract 159, Philadelphia County, Pennsylvania","Census Tract 159, Philadelphia County, Pennsylvania",pa,140,0,ACSSF,13833,42,101,15900,1741,1587,61,110,0,76,0,17,0,684,312,83,229,98,131,372,121,251,684,312,83,229,372,296,242,196,167,96,96,30,0,13,0,17,0,39,602,0,0,13,0,17,0,212,17,1445,904,267,44,76,154,1228,301,927,488,243,39,0,0,1690,374,1316,95,12,83,1400,954,0,954,786,168,446,954,41979,,,,,,,109668,41979,0.379999995,684,442,242,856,172,0,48,124,242,0,0,0,684,0,0,0,29.70000076,312,49,0,4,0,0,0,45,45,0,263,1711,108,138,27,203,216,1019,221,82
42101016000,14000US42101016000,"Census Tract 160, Philadelphia County, Pennsylvania","Census Tract 160, Philadelphia County, Pennsylvania",pa,140,0,ACSSF,13834,42,101,16000,7194,6666,276,412,22,120,0,62,48,2727,1531,959,572,252,320,1196,734,462,2727,1531,959,572,1196,847,749,656,513,257,239,50,0,42,0,27,20,174,2441,50,0,0,0,0,20,679,0,6015,2687,2118,175,550,485,5266,925,4341,2531,1105,202,41,0,6845,1513,5332,316,15,301,5936,4179,0,4179,3649,530,1757,4179,52125,129555,,29432,,94261,,30447,54208,0.342000008,2727,1978,749,3106,379,103,51,225,749,0,0,0,2727,20,0,0,22.29999924,1531,135,41,55,9,0,9,30,30,0,1396,7148,331,302,466,1291,362,4396,791,377
42101016100,14000US42101016100,"Census Tract 161, Philadelphia County, Pennsylvania","Census Tract 161, Philadelphia County, Pennsylvania",pa,140,0,ACSSF,13835,42,101,16100,5530,2796,748,1454,0,917,18,1022,29,1801,1003,326,677,188,489,798,369,429,1801,1003,326,677,798,589,923,641,575,345,326,166,0,228,6,241,22,388,1010,105,0,91,0,167,8,472,238,4278,2053,1042,410,260,513,3548,1349,2199,927,320,133,33,9,5378,1611,3767,303,37,266,4177,2247,0,2247,1879,368,1930,2247,23399,34381,,32801,,26654,38679,21775,22277,0.448000014,1801,878,923,2201,400,121,49,230,923,60,0,0,1801,98,0,9,41.79999924,1003,323,39,17,35,26,9,232,215,17,680,5481,1010,585,305,1392,615,1574,604,378
